CPF_CNPJ,Razão Social,Nome Fantasia,Porte,N.Colaborador,Dt.Fundação,CEP,UF,Cidade,Bairro,Endereço,Número,Complemento,Latitude,Longitude,Mapa,Email,Telefone,Celular,Comercial,Fax,Cód de Natureza Juridica,CNAE,Setor,Atividade,Total Clientes,Total Part./Contatos,Total Realizações,Total Horas de Consultoria,Situação no ICMS,Data de Cancelamento no ICMS
6954394000101,J. C. L. L CONSULTORIA EM INFORMATICA LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,08/2004,82940360,PR,CURITIBA,CAJURU,RUA ANTONIO CONTIN,131,-,-,-,-,johil@yahoo.com.br,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
1341565000103,ALLIANCE INFORMATICA LTDA,-,MICRO - ATÉ R$360 MIL/ANO,5,07/1996,80240000,PR,CURITIBA,BATEL,AVENIDA SETE DE SETEMBRO,4698,- CONJ 1504,-,-,-,joiaswolf@yahoo.com.br,4133625145,-,4133625145,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
31712721000158,JOICE CAROLINE GOMES CONSULTORIA EM TI,J.GOMES CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,0,10/2018,80250190,PR,CURITIBA,REBOUÇAS,AVENIDA IGUACU,1090,APT   109                 ANDAR 01                  COND  EASY LIFE IGUACU ED,"-25,4431231","-49,2721397","Ver Mapa<url>https://www.google.com/maps?q=-25.4431231,-49.2721397",joice_caroline_@hotmail.com,6599388766,6599388766,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
29095319000120,JONATAN SEBASTIAN NEVES CONSULTORIA,SNOW CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,0,04/2017,82900250,PR,CURITIBA,CAJURU,RUA LUIZ FRANCA,422,-,"-25,4445913","-49,2264349","Ver Mapa<url>https://www.google.com/maps?q=-25.4445913,-49.2264349",jonneves@gmail.com,4799364953,4799364953,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
33746254000102,FEIRA DA OBRA SERVICOS DE APOIO ADMINISTRATIVO LTDA,-,NÃO INFORMADO,0,05/2019,81610020,PR,CURITIBA,HAUER,RUA ANNE FRANK,690,-,"-25,4733989","-49,2500841","Ver Mapa<url>https://www.google.com/maps?q=-25.4733989,-49.2500841",jorge@feiradaobra.com.br,41999155500,41999155500,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
4958297000153,MOBILE IQ TECNOLOGIA LTDA,MOBILE IQ TECNOLOGIA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",11,03/2002,80010190,PR,CURITIBA,CENTRO,TRAVESSA DA LAPA,96,- CONJUNTO 161 A164,-,-,-,jorge@savemoney.com.br,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
13523205000101,MACHADO CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA,MACHADO CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA,MICRO - ATÉ R$360 MIL/ANO,1,03/2011,80620120,PR,CURITIBA,ÁGUA VERDE,RUA MURILO DO AMARAL FERREIRA,250,apt 404,"-25,4592221","-49,2865549","Ver Mapa<url>https://www.google.com/maps?q=-25.4592221,-49.2865549",jorge_vfm@hotmail.com,41984056383,41984056383,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
2813182000145,BP2 - INFORMATICA LTDA,-,MICRO - ATÉ R$360 MIL/ANO,8,08/1998,83604000,PR,CAMPO LARGO,JARDIM NOSSA SENHORA DO PERPÉTUO SOCORRO,RUA LEOPOLDO OKRASKA,684,-,-,-,-,jorgeborgo@oi.com.br,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,4,0,0,Registro Não Encontrado,
1931878000103,JMH INFORMATICA LTDA,-,MICRO - ATÉ R$360 MIL/ANO,5,06/1997,83800000,PR,MANDIRITUBA,-,AV DA LIBERDADE,S N,-,-,-,-,jorgehow@ibest.com.br,4132331933,-,4132331933,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
32228244000112,JOSE AUGUSTO FIGUEIREDO CADORE,-,MICRO - ATÉ R$360 MIL/ANO,0,12/2018,80060000,PR,CURITIBA,CENTRO,RUA XV DE NOVEMBRO,1155,- CONJ 1507 ANDAR 15 COND CONDOMINIO HUB HOMEBLOCO HUB HOME TORRE C B,"-25,4276563","-49,2632012","Ver Mapa<url>https://www.google.com/maps?q=-25.4276563,-49.2632012",jose.cadore@outlook.com,41991898833,-,41991898833,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
3241434000171,SCI - CONSULTORIA E ASSESSORIA EM INFORMATICA LTDA,SCI - INFORMATICA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,06/1999,81030330,PR,CURITIBA,FANNY,RUA PADRE MANUEL DA NOBREGA,1584,-,-,-,-,jose.correia@hsbc.com.br,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
22282839000100,GREATSOFT SISTEMAS DE INFORMACAO LTDA.,GREATSOFT,MICRO - ATÉ R$360 MIL/ANO,1,04/2015,83325618,PR,PINHAIS,ALTO TARUMÃ,RUA JUSTINA MARQUES DOS SANTOS,60,-,"-25,4123024","-49,1734746","Ver Mapa<url>https://www.google.com/maps?q=-25.4123024,-49.1734746",jose.esteves@greatsoft.com.br,4197954570,4197954570,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
28755383000127,JOSE DENILSON NIZ - NVL TECNOLOGIA DA INFORMACAO,NVL - TECNOLOGIA DA INFORMACAO,MICRO - ATÉ R$360 MIL/ANO,1,09/2017,82650120,PR,CURITIBA,BOA VISTA,RUA MARECHAL ANOR TEIXEIRA DOS SANTOS,198,CS 8,"-25,3822959","-49,2427364","Ver Mapa<url>https://www.google.com/maps?q=-25.3822959,-49.2427364",jose.niz@gmail.com,4191011982,4191011982,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
5322246000101,SECURITY NETWORKS BRASIL LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,10/2002,80510346,PR,CURITIBA,MERCÊS,AVENIDA MANOEL RIBAS - DE 326/327 A 894/895,489,C 31,"-25,4227309","-49,2834936","Ver Mapa<url>https://www.google.com/maps?q=-25.4227309,-49.2834936",jose_security@hotmail.com,4132727999,-,4132727999,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
32907493000134,JOSE LUIS ABELARDINO TECNOLOGIA DA INFORMACAO,JL CONSULTORIA EM INFORMATICA,MICRO - ATÉ R$360 MIL/ANO,0,02/2019,81670410,PR,CURITIBA,BOQUEIRÃO,RUA PROFESSOR JOSE MAURICIO HIGGINS,1185,- APT 707 ANDAR 07 COND ILHAS GREGAS HOME CLBLOCO TORRE 02,"-25,4942652","-49,2421864","Ver Mapa<url>https://www.google.com/maps?q=-25.4942652,-49.2421864",joseabelardino@gmail.com,41992340666,-,41992340666,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
4973342000149,JC ANDRE & SANTOS LTDA,JCA SERVICOS,MICRO - ATÉ R$360 MIL/ANO,0,03/2002,83502170,PR,ALMIRANTE TAMANDARÉ,JARDIM ROSANA,RUA LUIZ JULIO FALCADE,75,-,"-25,3158666","-49,2673934","Ver Mapa<url>https://www.google.com/maps?q=-25.3158666,-49.2673934",josecarlosandre@bol.com.br,4132454585,-,4132454585,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
6264574000153,AFLUIR NEGOCIO E TECNOLOGIAS EM INFORMATICA EIRELI,AFLUIR,"PEQUENO - DE R$360 MIL À R$3,6 MILHÕES/ANO",2,05/2004,82820110,PR,CURITIBA,BAIRRO ALTO,RUA JOSE DE OLIVEIRA FRANCO,1570,-,"-25,412204","-49,2066167","Ver Mapa<url>https://www.google.com/maps?q=-25.412204,-49.2066167",joseluis@afluir.com.br,4132841234,-,4132841234,-,230-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,5,2,0,Cancelado,201807
10570173000107,POLARIS PARTICIPACOES SOCIETARIAS LTDA,POLARIS PARTICIPACOES,MICRO - ATÉ R$360 MIL/ANO,1,09/2008,80520174,PR,CURITIBA,BOM RETIRO,RUA MATEUS LEME,1401,-,"-25,4149431","-49,2714181","Ver Mapa<url>https://www.google.com/maps?q=-25.4149431,-49.2714181",josemarcelo@lucasdeoliveira.com.br,4133430012,-,4133430012,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
29407899000143,JMATIAS SERVICOS EM TECNOLOGIA DA INFORMACAO LTDA,MDS CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,0,12/2017,80420184,PR,CURITIBA,CENTRO,RUA DESEMBARGADOR MOTTA,1590,- APT 53 ANDAR 05,"-25,439717","-49,278521","Ver Mapa<url>https://www.google.com/maps?q=-25.439717,-49.278521",josematiasneto@gmail.com,41996286205,-,41996286205,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
3735707000134,INDASSOL CONSULTORIA E TREINAMENTO EM INFORMATICA LTDA,INDASSOL,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",4,03/2000,80730000,PR,CURITIBA,BIGORRILHO,RUA PADRE ANCHIETA,2454,- CONJ 1 505,-,-,-,joseronaldodelemos@yahoo.com.br,4133357029,-,4133357029,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
7103883000104,TECH INFO TECNOLOGIA DA INFORMACAO LTDA.,TECH INFO,MICRO - ATÉ R$360 MIL/ANO,0,11/2004,80035090,PR,CURITIBA,CABRAL,RUA QUINTINO BOCAIUVA,86,AP 101,"-25,4062815","-49,2498932","Ver Mapa<url>https://www.google.com/maps?q=-25.4062815,-49.2498932",josi_costa@yahoo.com.br,4130169648,-,4130169648,-,224-0,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,3,0,Registro Não Encontrado,
9052375000170,E-NET COMERCIO DE PRODUTOS E SERVICOS DE INFORMATICA LTDA,E-NET COMERCIO DE PRODUTOS E SERVICOS DE INFORMATICA LTDA,MICRO - ATÉ R$360 MIL/ANO,1,06/2007,80530000,PR,CURITIBA,CENTRO CÍVICO,AVENIDA CANDIDO DE ABREU,526,ANDAR 02 CONJ 210 E 211,"-25,4197723","-49,2683503","Ver Mapa<url>https://www.google.com/maps?q=-25.4197723,-49.2683503",josiane@e-netsecurity.com.br,4130143101,-,4130143101,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
28418526000105,JM CONSULTORIA E ASSESSORIA DO BRASIL EIRELI,JM CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,0,08/2017,85905030,PR,TOLEDO,CENTRO,RUA SANTO CAMPAGNOLO,2178,AP 32,"-24,7118653","-53,7395125","Ver Mapa<url>https://www.google.com/maps?q=-24.7118653,-53.7395125",joslei.grupojmconsultoria@hotmail.com,4530545497,45999663400,4530545497,-,230-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,1,84,Registro Não Encontrado,
3713677000165,SUPORTE BRASIL - ASSESSORIA E INFORMATICA LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,03/2000,82600440,PR,CURITIBA,BACACHERI,RUA JOAQUIM GONCALVES DE BARROS,35,-,-,-,-,josuempcastro@gmail.com,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
27770937000100,GO SYSTEM TECNOLOGIA LTDA,GO SYSTEM,MICRO - ATÉ R$360 MIL/ANO,0,05/2017,80730030,PR,CURITIBA,BIGORRILHO,RUA MARTIM AFONSO,1400,AND 19 AP 2207,"-25,4306885","-49,2909982","Ver Mapa<url>https://www.google.com/maps?q=-25.4306885,-49.2909982",jotahr02@gmail.com,41991732231,41999734081,4136575738,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,9,0,Registro Não Encontrado,
27172203000111,JOUBERT ARISTEU MENDES DOS SANTOS,KAZI SOLUCOES TECNOLOGICAS,E.I. - ATÉ R$60 MIL/ANO,0,02/2017,83650000,PR,BALSA NOVA,CENTRO,RUA DAMASIO SOARES DA SILVA,231,SALA 02,"-25,5833202","-49,6326859","Ver Mapa<url>https://www.google.com/maps?q=-25.5833202,-49.6326859",joubertbn@gmail.com,41995989835,41995989835,4136361269,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,2,1,Ativo,
3554097000172,NEGRI INFORMATICA LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,12/1999,85660000,PR,DOIS VIZINHOS,-,R WENCESLAU BRAZ,559,- SALA 02,-,-,-,jscontab@wln.com.br,4635362393,-,4635362393,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
5836860000183,J2E - SOLUCOES EM INFORMATICA LTDA,-,MICRO - ATÉ R$360 MIL/ANO,4,08/2003,81750390,PR,CURITIBA,BOQUEIRÃO,RUA PADRE ESTANISLAU TRZEBIATOWSKI,550,- CASA 09,-,-,-,jslangaro@gmail.com,4132453393,-,4132453393,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
2955295000185,JOSE EMILIO STRAREPRAVO,JOSE EMILIO STRAREPRAVO CONSULTORIA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,01/1999,80610180,PR,CURITIBA,PORTÃO,RUA AUGUSTO DE MARI,3401,AP 103,"-25,4729582","-49,2864047","Ver Mapa<url>https://www.google.com/maps?q=-25.4729582,-49.2864047",jstarepravo@uol.com.br,4133430507,-,4133430507,4132290580,401-4,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,3,0,0,Registro Não Encontrado,
21849053000151,RTY SOLUTIONS - EIRELI,RTY SOLUTIONS,MICRO - ATÉ R$360 MIL/ANO,0,02/2015,80240210,PR,CURITIBA,ÁGUA VERDE,AVENIDA REPUBLICA ARGENTINA,665,SL 3,"-25,452348","-49,2876046","Ver Mapa<url>https://www.google.com/maps?q=-25.452348,-49.2876046",jt@rty.solutions,4130232626,-,4130232626,-,230-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
2391895000168,VENANCIO & LISCZEWSKI CONSULTORIA DE INFORMATICA S/C LTDA,-,MICRO - ATÉ R$360 MIL/ANO,0,02/1998,80410210,PR,CURITIBA,CENTRO,ALAMEDA CABRAL,809,CJ 01,"-25,4261191","-49,2796696","Ver Mapa<url>https://www.google.com/maps?q=-25.4261191,-49.2796696",jtecchio@terra.com.br,4132322316,-,4132322316,-,224-0,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
29256729000105,JULIO CESAR DE SOUZA,JKSAR CONSULTING,MICRO - ATÉ R$360 MIL/ANO,0,11/2017,82530195,PR,CURITIBA,CRISTO REI,AVENIDA MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO,1032,APT   2303                ANDAR 3,"-25,4358565","-49,2361696","Ver Mapa<url>https://www.google.com/maps?q=-25.4358565,-49.2361696",ju_cs@hotmail.com,4193687994,4193687994,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
3689990000105,DISK SERVICOS J.F.LTDA.,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,03/2000,80060030,PR,CURITIBA,CENTRO,RUA COMENDADOR MACEDO,235,- 11 CONJ 1101,-,-,-,jufurtado@live.com,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
23205748000126,JULIANA IRULEGUI,IRULEGUI REPRESENTACOES,MICRO - ATÉ R$360 MIL/ANO,3,07/2015,80310150,PR,CURITIBA,SANTA QUITÉRIA,RUA IRATI,488,CS 3,"-25,464223","-49,3058971","Ver Mapa<url>https://www.google.com/maps?q=-25.464223,-49.3058971",juliana.irulegui@gmail.com,4192335937,4192335937,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
5772772000165,SANTO ANTONIO INFORMATICA LTDA,-,MICRO - ATÉ R$360 MIL/ANO,0,07/2003,83800000,PR,MANDIRITUBA,-,AV BRASIL,608,-,-,-,-,julianafranklin@hotmail.com,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
31585256000131,JULIANE HIKARI KUROGI CONSULTORIA EM TI,KUROGI IT,MICRO - ATÉ R$360 MIL/ANO,0,09/2018,81070060,PR,CURITIBA,PORTÃO,RUA CALIXTO RAZOLINI,310,APT   503                 ANDAR 05                  BLOCO BONANCA ED,"-25,4777593","-49,2946557","Ver Mapa<url>https://www.google.com/maps?q=-25.4777593,-49.2946557",juliane.hikari@hotmail.com,4191757347,4191757347,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
13095751000180,KALMEIDA CONSULTORIA LTDA,A. INOVA CONSULTORES ASSOCIADOS,MICRO - ATÉ R$360 MIL/ANO,0,12/2010,85501071,PR,PATO BRANCO,CENTRO,AVENIDA BRASIL,902,SL 304,"-26,2233763","-52,6756286","Ver Mapa<url>https://www.google.com/maps?q=-26.2233763,-52.6756286",juliano@ainovaconsultores.com.br,46999194455,46999194455,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,13,177,0,Registro Não Encontrado,
15801778000177,JULIANO MAIER DIOGO DOS SANTOS,OCKTOS CONSULTORIA EM INFORMATICA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,06/2012,80620110,PR,CURITIBA,ÁGUA VERDE,RUA PALMEIRAS,295,AP 81 AND 7,"-25,460386","-49,2859712","Ver Mapa<url>https://www.google.com/maps?q=-25.460386,-49.2859712",julianomaier@hotmail.com,4130261464,-,4130261464,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
7667557000120,J.C MORAIS DA SILVA LTDA,VACA VIUVA,MICRO - ATÉ R$360 MIL/ANO,0,09/2005,83408450,PR,COLOMBO,MARACANÃ,RUA JOAQUIM ROCHA,122,-,"-25,3640452","-49,1846849","Ver Mapa<url>https://www.google.com/maps?q=-25.3640452,-49.1846849",julio_morais@hotmail.com,41984488662,-,41984488662,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
21164323000190,JC MORAIS CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA,-,MICRO - ATÉ R$360 MIL/ANO,0,09/2014,83408450,PR,COLOMBO,MARACANÃ,RUA JOAQUIM ROCHA,122,-,"-25,3639187","-49,1847186","Ver Mapa<url>https://www.google.com/maps?q=-25.3639187,-49.1847186",juliomorais10@gmail.com,41984488662,-,41984488662,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
32808656000121,SIDNEY JOSE LONGO JUNIOR TECNOLOGIA DA INFORMACAO,LONG CONSULTING,MICRO - ATÉ R$360 MIL/ANO,0,02/2019,81810130,PR,CURITIBA,XAXIM,RUA MAHATMA GANDHI,226,-,"-25,5105999","-49,2777865","Ver Mapa<url>https://www.google.com/maps?q=-25.5105999,-49.2777865",junior.longo@outlook.com,4192896006,4192896006,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
22007582000170,ABSOFT SOLUCOES INTELIGENTES LTDA,ABSOFT SISTEMAS,MICRO - ATÉ R$360 MIL/ANO,0,03/2015,85460000,PR,QUEDAS DO IGUAÇU,-,rua das palmeiras,1190,sala 2,"-24,9587881","-53,4658445","Ver Mapa<url>https://www.google.com/maps?q=-24.9587881,-53.4658445",junior@absoft.com.br,4635323107,4699333686,4635323107,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,3,16,0,Ativo,
78349099000129,MSOFT - MERCANTIL DE SOFTWARE LTDA,MSOFT,MICRO - ATÉ R$360 MIL/ANO,0,04/1980,85853320,PR,FOZ DO IGUAÇU,JARDIM IGUAÇU,RUA OSVALDO REQUIAO,553,-,"-25,5531933","-54,5632269","Ver Mapa<url>https://www.google.com/maps?q=-25.5531933,-54.5632269",juniorkbca@gmail.com,4535222400,-,4535222400,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,4,2,0,Registro Não Encontrado,
11381069000129,JOAO ANTUNES RIBEIRO JUNIOR,J.A. RIBEIRO CONSULTORIA LTDA,MICRO - ATÉ R$360 MIL/ANO,0,12/2009,85012270,PR,GUARAPUAVA,TRIANON,RUA PRESIDENTE GETULIO VARGAS,243,SL 01,"-25,4029258","-51,4597096","Ver Mapa<url>https://www.google.com/maps?q=-25.4029258,-51.4597096",juniorribeiroadv@gmail.com,4230353521,-,4230353521,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
22516315000129,EGROUP CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA,MAYNUTRI,MICRO - ATÉ R$360 MIL/ANO,0,05/2015,82220005,PR,CURITIBA,BARREIRINHA,AVENIDA ANITA GARIBALDI,3482,-,"-25,3827871","-49,2615517","Ver Mapa<url>https://www.google.com/maps?q=-25.3827871,-49.2615517",juribeiro_kuster@hotmail.com,4132035669,-,4132035669,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
3701226000108,GEB - SOLUCOES EM INFORMATICA S/C LTDA,JUVINSKI INFORMATICA,MICRO - ATÉ R$360 MIL/ANO,0,03/2000,86082130,PR,LONDRINA,CONJUNTO VIVI XAVIER,RUA LEILA DINIZ,650,CS,-,-,-,juvinski@gmail.com,4333487897,-,4333487897,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
7731452000192,TYTANIO TECNOLOGIA LTDA,TYTANIO TECNOLOGIA,MICRO - ATÉ R$360 MIL/ANO,0,11/2005,80020010,PR,CURITIBA,CENTRO,PRACA GENERAL OSORIO,379,SL 601,"-25,4327629","-49,2767172","Ver Mapa<url>https://www.google.com/maps?q=-25.4327629,-49.2767172",kadu@tytanio.com.br,4198889522,4198889522,4130821713,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,3,20,0,Ativo,
29720926000133,KOKADA CONSULTORIA EM TI LTDA,KOKADA CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,0,01/2018,80240000,PR,CURITIBA,BATEL,AVENIDA SETE DE SETEMBRO,4884,- ANDAR 06 SALA 602,"-25,4446893","-49,2854962","Ver Mapa<url>https://www.google.com/maps?q=-25.4446893,-49.2854962",kaio.c.okada@gmail.com,41999980407,-,41999980407,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
1094765000109,KAISSENQ ASSESSORIA E SERVICOS TECNICOS LTDA,KAISSENQ ASSESSORIA,"PEQUENO - DE R$360 MIL À R$3,6 MILHÕES/ANO",2,03/1996,80250000,PR,CURITIBA,CENTRO,RUA NUNES MACHADO,472,CJ 1707,"-25,4414811","-49,2738065","Ver Mapa<url>https://www.google.com/maps?q=-25.4414811,-49.2738065",kaissenq@kaissenq.com.br,4132235132,-,4132235132,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
29992734000186,KELVEN STELLA LOPES,-,MICRO - ATÉ R$360 MIL/ANO,0,02/2018,82020495,PR,CURITIBA,SANTA FELICIDADE,RUA CHRISTINA DRESCH VIALLE,104,-,"-25,4032459","-49,3297231","Ver Mapa<url>https://www.google.com/maps?q=-25.4032459,-49.3297231",kelvenlopes@gmail.com,6181205641,6181205641,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
30059101000107,0K DESENVOLVIMENTO DE SOFTWARE LTDA,0K SOFTWARE,MICRO - ATÉ R$360 MIL/ANO,0,03/2018,80410150,PR,CURITIBA,CENTRO,RUA SALDANHA MARINHO,435,- APT 04,"-25,4301947","-49,2759377","Ver Mapa<url>https://www.google.com/maps?q=-25.4301947,-49.2759377",kelvin.stinghen@me.com,41992585338,-,41992585338,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
31149375000141,KATIA GUADALUPE DE FREITAS BUSATO CONSULTORIA EM TI,KB CONSULTORIA E APOIO EM PROCESSOS DE NEGOCIOS,MICRO - ATÉ R$360 MIL/ANO,0,07/2018,80820010,PR,CURITIBA,VISTA ALEGRE,RUA JOAO TSCHANNERL,1287,CASA  02                  ANDAR TR                  BLOCO SANTA CECILIA CJ RES,"-25,4016638","-49,287386","Ver Mapa<url>https://www.google.com/maps?q=-25.4016638,-49.287386",kgfbusato@gmail.com,4199946274,4199946274,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
